Name,Genre,Platform,Publisher,Global_Sales
Go Vacation,Misc,Wii,Namco Bandai Games,1.65
Cartoon Network: Punch Time Explosion,Fighting,3DS,Deep Silver,0.1
LEGO Star Wars III: The Clone Wars,Action,PS3,LucasArts,1.2
Mystery Stories: Curse of the Ancient Spirits,Adventure,DS,GSP,0.1
MindJack,Shooter,X360,Square Enix,0.1
UFC Personal Trainer: The Ultimate Fitness System,Sports,X360,THQ,0.78
PlayStation Move Heroes,Platform,PS3,Sony Computer Entertainment,0.17
Child of Eden,Shooter,PS3,Ubisoft,0.23
Major League Baseball 2K11,Sports,DS,Take-Two Interactive,0.1
Plants vs. Zombies,Strategy,DS,Mastertronic,1.18
WWE '12,Fighting,PS3,THQ,1.18
Alvin and the Chipmunks: Chipwrecked,Misc,Wii,505 Games,0.1
Kung Fu Panda 2,Action,PS3,THQ,0.1
Generator Rex: Agent of Providence,Action,3DS,Activision,0.1
Murder in Venice,Adventure,DS,City Interactive,0.1
FIFA 12,Sports,Wii,Electronic Arts,0.79
Ben 10 Galactic Racing,Racing,X360,D3Publisher,0.1
Rio,Misc,X360,THQ,0.1
Lord of Apocalypse,Role-Playing,PSP,Square Enix,0.1
Winter Stars,Sports,X360,Deep Silver,0.1
Cubic Ninja,Platform,3DS,Ubisoft,0.1
Pinball Hall of Fame: The Williams Collection,Misc,3DS,Crave Entertainment,0.1
Thor: God of Thunder,Action,3DS,Sega,0.1
PokePark 2: Wonders Beyond,Action,Wii,Nintendo,0.79
Danball Senki Boost,Action,PSP,Level 5,0.22
Shinobi,Platform,3DS,Sega,0.22
Puss in Boots,Action,Wii,THQ,0.22
Heavy Fire: Afghanistan,Shooter,PS3,Unknown,0.18
Brink,Shooter,PC,Bethesda Softworks,0.18
Aliens: Infestation,Action,DS,Sega,0.18
Transformers: Dark of the Moon,Action,Wii,Activision,0.18
Rage,Shooter,X360,Bethesda Softworks,1.62
Marvel Super Hero Squad: Comic Combat,Action,X360,THQ,0.18
Tales of Xillia,Role-Playing,PS3,Namco Bandai Games,1.24
MindJack,Shooter,PS3,Square Enix,0.18
The Sims 3,Simulation,3DS,Electronic Arts,0.76
RIFT,Role-Playing,PC,Unknown,0.67
Sonic Generations,Platform,PS3,Sega,1.63
Madden NFL 12,Sports,PSP,Electronic Arts,0.22
Sengoku Basara 3 Utage,Action,PS3,Capcom,0.22
MotoGP 10/11,Racing,PS3,Capcom,0.17
LEGO Pirates of the Caribbean: The Video Game,Action,Wii,Disney Interactive Studios,1.64
Monkey Island: Special Edition Collection,Adventure,PC,LucasArts,0.17
Green Lantern: Rise of the Manhunters,Action,PS3,Warner Bros. Interactive Entertainment,0.17
Super Street Fighter IV: 3D Edition,Fighting,3DS,Capcom,1.22
F1 2011,Racing,PS3,Codemasters,1.22
You Don't Know Jack,Misc,PS3,THQ,0.18
Captain America: Super Soldier,Action,X360,Sega,0.18
Driver: San Francisco,Racing,Wii,Ubisoft,0.18
Biohazard: Revival Selection,Action,PS3,Capcom,0.18
Duke Nukem Forever,Shooter,PS3,Take-Two Interactive,0.77
Rune Factory: Tides of Destiny,Role-Playing,PS3,Marvelous Interactive,0.22
Portal 2,Shooter,PC,Valve Software,0.76
Marvel Super Hero Squad: The Infinity Gauntlet,Action,3DS,THQ,0.1
Your Shape: Fitness Evolved 2012,Sports,X360,Ubisoft,1.17
Saigo no Yakusoku no Monogatari,Role-Playing,PSP,Unknown,0.11
Yu-Gi-Oh! 5D's Tag Force 6,Strategy,PSP,Konami Digital Entertainment,0.16
Naruto Shippuden 3D: The New Era,Action,3DS,505 Games,0.11
Grease Dance,Misc,X360,505 Games,0.16
SD Gundam G Generation 3D,Role-Playing,3DS,Namco Bandai Games,0.16
Tales of the Abyss,Role-Playing,3DS,Namco Bandai Games,0.82
Rocksmith,Misc,X360,Ubisoft,1.12
The First Templar,Action,X360,Kalypso Media,0.11
Busou Shinki: Battle Masters Mk. 2,Action,PSP,Konami Digital Entertainment,0.11
Champion Jockey: G1 Jockey & Gallop Racer,Sports,Wii,Tecmo Koei,0.11
Dragon Age II,Action,X360,Electronic Arts,1.12
Warriors Orochi 3,Action,X360,Ubisoft Annecy,0.16
Squinkies 2: Adventure Mall Surprize!,Platform,DS,Activision,0.1
Doctor Lautrec and the Forgotten Knights,Adventure,3DS,Konami Digital Entertainment,0.16
Stronghold 3,Strategy,PC,Unknown,0.16
Saint Seiya: Sanctuary Battle,Action,PS3,Namco Bandai Games,0.23
Virtua Tennis 4,Sports,X360,Sega,0.23
Kung Fu Panda 2,Action,DS,THQ,0.23
Cabela's Big Game Hunter 2012,Sports,PS3,Activision,0.23
Asphalt: Injection,Action,PSV,Ubisoft,0.23
BlazBlue: Continuum Shift II,Fighting,3DS,PQube,0.11
Major League Baseball 2K11,Sports,Wii,Take-Two Interactive,0.16
Sengoku Basara: Chronicle Heroes,Action,PSP,Capcom,0.16
Michael Phelps: Push the Limit,Sports,X360,505 Games,0.11
Dragon Age II,Action,PS3,Electronic Arts,0.84
Call of Juarez: The Cartel,Shooter,PC,Ubisoft,0.11
Michael Jackson: The Experience,Misc,PSV,Ubisoft,0.11
Duke Nukem Forever,Shooter,X360,Take-Two Interactive,0.84
NASCAR 2011: The Game,Racing,Wii,Activision,0.24
Sonic Generations,Platform,PC,Sega,0.11
MLB 11: The Show,Sports,PSP,Sony Computer Entertainment,0.16
Thor: God of Thunder,Action,Wii,Sega,0.16
Bulletstorm,Shooter,PC,Electronic Arts,0.16
MotionSports: Adrenaline,Sports,PS3,Ubisoft,0.16
National Geographic Challenge!,Misc,Wii,Black Bean Games,0.11
Hole in the Wall: Deluxe Edition,Misc,X360,Ubisoft,0.11
X-Men: Destiny,Action,Wii,Activision,0.11
DC Universe Online,Role-Playing,PC,Sony Online Entertainment,0.24
NCAA Football 12,Sports,PS3,Electronic Arts,0.83
NBA 2K12,Sports,PC,Take-Two Interactive,0.16
Cabela's Adventure Camp,Misc,PS3,Activision,0.11
Uncharted: Golden Abyss,Shooter,PSV,Sony Computer Entertainment,1.74
Shinobido 2: Tales of the Ninja,Action,PSV,Sony Computer Entertainment,0.16
Wipeout 2,Misc,3DS,Activision,0.23
Call of Duty: Modern Warfare 3,Shooter,PC,Activision,1.72
El Shaddai: Ascension of the Metatron,Action,X360,Ignition Entertainment,0.16
Cabela's Adventure Camp,Misc,X360,Activision,0.1
Goldeneye 007: Reloaded,Shooter,PS3,Activision,0.8
Karaoke Revolution Glee 2: Road to Regionals,Misc,Wii,Konami Digital Entertainment,0.23
Omerta: City of Gangsters,Simulation,PS3,Konami Digital Entertainment,1.15
Alvin and the Chipmunks: Chipwrecked,Misc,X360,505 Games,0.1
Rocksmith,Misc,PS3,Ubisoft,1.16
Spider-Man: Edge of Time,Action,PS3,Activision,0.23
Lord of Apocalypse,Role-Playing,PSV,Square Enix,0.1
Michael Jackson: The Experience 3D,Misc,3DS,Ubisoft,0.17
LEGO Star Wars III: The Clone Wars,Action,DS,LucasArts,1.16
Puss in Boots,Action,X360,THQ,0.23
Sniper: Ghost Warrior,Shooter,PS3,City Interactive,0.8
Rayman Origins,Platform,X360,Ubisoft,0.79
Ultimate Marvel vs. Capcom 3,Fighting,PS3,Capcom,0.1
WWE All Stars,Fighting,3DS,THQ,0.23
Harry Potter and the Deathly Hallows - Part 2,Action,PC,Electronic Arts,0.1
ABBA: You Can Dance,Misc,Wii,Ubisoft,0.8
Fight Night Champion,Fighting,X360,Electronic Arts,0.8
Ratchet & Clank: All 4 One,Platform,PS3,Sony Computer Entertainment,1.15
Carnival Island,Misc,PS3,Sony Computer Entertainment,0.23
Army Corps of Hell,Action,PSV,Square Enix,0.1
Rio,Misc,DS,THQ,0.16
F1 2011,Racing,3DS,Codemasters,0.16
LEGO Star Wars III: The Clone Wars,Action,3DS,LucasArts,1.13
Nicktoons: MLB,Sports,DS,Take-Two Interactive,0.1
May's Mystery: Forbidden Memories,Puzzle,DS,Mastertronic,0.1
Final Fantasy Type-0,Role-Playing,PSP,Unknown,0.81
Green Lantern: Rise of the Manhunters,Action,Wii,Warner Bros. Interactive Entertainment,0.1
Kirby's Return to Dreamland,Platform,Wii,Nintendo,1.7
Family Feud: 2012 Edition,Misc,X360,Ubisoft,0.1
Toaru Majutsu no Index,Adventure,PSP,Kadokawa Shoten,0.1
Uta no Prince-Sama: Music,Misc,PSP,Broccoli,0.1
Weiss Schwarz Portable,Strategy,PSP,Namco Bandai Games,0.1
Dora & Kai-Lan's Pet Shelter,Strategy,DS,Take-Two Interactive,0.1
Pokemon Rumble Blast,Action,3DS,Nintendo,1.14
Fight Night Champion,Fighting,PS3,Electronic Arts,1.15
Metal Gear Solid HD Edition,Action,PS3,Konami Digital Entertainment,0.1
Gabrielle's Ghostly Groove 3D,Adventure,3DS,Funbox Media,0.11
Pro Yaky? Spirits 2011,Sports,PS3,Konami Digital Entertainment,0.18
Marvel Super Hero Squad: Comic Combat,Action,Wii,THQ,0.2
Jikkyou Powerful Pro Yakyuu 2011,Sports,PSP,Konami Digital Entertainment,0.2
Ore no Shikabane o Koete Yuke,Role-Playing,PSP,Sony Computer Entertainment,0.2
Dead Space 2,Shooter,X360,Electronic Arts,1.52
LEGO Star Wars III: The Clone Wars,Action,X360,LucasArts,1.51
Football Manager 2012,Sports,PC,Sega,1.51
NASCAR Unleashed,Racing,Wii,Activision,0.2
Driver: San Francisco,Racing,X360,Ubisoft,0.72
Family Feud: 2012 Edition,Misc,Wii,Ubisoft,0.2
Sonic Generations,Platform,X360,Sega,1.42
Ridge Racer,Racing,PSV,Namco Bandai Games,0.2
UFC Personal Trainer: The Ultimate Fitness System,Sports,Wii,THQ,0.2
Deus Ex: Human Revolution,Shooter,PS3,Square Enix,1.39
Deus Ex: Human Revolution,Shooter,X360,Square Enix,1.39
Just Dance Wii,Misc,Wii,Nintendo,0.73
Champion Jockey: G1 Jockey & Gallop Racer,Sports,PS3,Tecmo Koei,0.21
Cabela's Survival: Shadows of Katmai,Sports,Wii,Activision,0.21
Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,PS3,Capcom,1.35
The Sims: Medieval,Simulation,PC,Electronic Arts,0.69
Rio,Misc,Wii,THQ,0.19
Catherine,Adventure,PS3,Deep Silver,0.72
Air Conflicts: Secret Wars,Simulation,PS3,bitComposer Games,0.19
Pac-Man & Galaga Dimensions,Misc,3DS,Namco Bandai Games,0.19
Steins;Gate,Adventure,PSP,Kadokawa Shoten,0.19
Need for Speed: Shift 2 Unleashed,Racing,PS3,Electronic Arts,0.69
Need for Speed: The Run,Action,X360,Electronic Arts,1.38
DiRT 3,Racing,X360,Codemasters,0.73
Resistance 3,Shooter,PS3,Sony Computer Entertainment,1.5
UFC Personal Trainer: The Ultimate Fitness System,Sports,PS3,THQ,0.2
Way of the Samurai 4,Action,PS3,Nippon Ichi Software,0.2
Earth Defense Force: Insect Armageddon,Shooter,PS3,D3Publisher,0.2
WWE All Stars,Fighting,Wii,THQ,0.2
Homefront,Shooter,X360,THQ,1.46
You Don't Know Jack,Misc,X360,THQ,0.2
NHL 12,Sports,X360,Electronic Arts,0.7
Jillian Michaels' Fitness Adventure,Misc,X360,505 Games,0.2
Arcana Heart 3,Fighting,PS3,PQube,0.2
Frogger 3D,Action,3DS,Konami Digital Entertainment,0.2
Two Worlds II,Role-Playing,PC,Unknown,0.2
Major League Baseball 2K11,Sports,PS3,Take-Two Interactive,0.2
Lalaloopsy,Simulation,DS,Activision,0.7
Just Dance 2: Extra Songs,Misc,Wii,Ubisoft,0.2
Captain America: Super Soldier,Action,PS3,Sega,0.2
Mass Effect 2,Role-Playing,PS3,Electronic Arts,1.48
Anno 2070,Strategy,PC,Ubisoft,1.45
I Spy: Castle,Puzzle,DS,Scholastic Inc.,0.21
Omerta: City of Gangsters,Simulation,X360,Konami Digital Entertainment,0.71
Marvel Super Hero Squad: Comic Combat,Action,PS3,THQ,0.21
Magical ZhuZhu Princess: Carriages & Castles,Simulation,DS,Activision,0.2
Top Spin 4,Sports,PS3,Take-Two Interactive,0.71
Dead Space 2,Shooter,PS3,Electronic Arts,1.44
The Legend of Heroes VII: The Trail of Blue,Role-Playing,PSP,Falcom Corporation,0.2
7th Dragon 2020,Role-Playing,PSP,Sega,0.2
J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,Sports,PSP,Sega,0.21
Camping Mama: Outdoor Adventures,Simulation,DS,505 Games,0.2
Rune Factory: Tides of Destiny,Role-Playing,Wii,Marvelous Interactive,0.21
The Lord of the Rings: War in the North,Action,PC,Warner Bros. Interactive Entertainment,0.18
Dead Island,Action,PC,Deep Silver,0.22
EyePet & Friends,Simulation,PS3,Sony Computer Entertainment,0.19
WWE All Stars,Fighting,PSP,THQ,0.19
Cabela's Survival: Shadows of Katmai,Sports,X360,Activision,0.19
Dragon Ball Z: Ultimate Tenkaichi,Fighting,PS3,Namco Bandai Games,0.62
Country Dance,Misc,Wii,Funbox Media,0.68
Earth Defense Force: Insect Armageddon,Shooter,X360,D3Publisher,0.19
We Dance,Misc,Wii,Nordic Games,0.19
Crysis 2,Action,PS3,Electronic Arts,1.3
You Don't Know Jack,Misc,Wii,THQ,0.22
ZhuZhu Puppies,Simulation,DS,Activision,0.18
We Sing UK Hits,Misc,Wii,Nordic Games,0.18
Moshi Monsters: Moshling Zoo,Misc,DS,Activision,1.6
Hunted: The Demon's Forge,Action,X360,Bethesda Softworks,0.22
Cabela's Adventure Camp,Misc,Wii,Activision,0.18
Driver: San Francisco,Racing,PC,Ubisoft,0.18
Assassin's Creed: Revelations,Action,PC,Ubisoft,0.76
de Blob 2,Platform,Wii,THQ,0.18
Yoostar2,Misc,X360,Unknown,0.22
WWE '12,Fighting,X360,THQ,1.27
Need for Speed: The Run,Action,3DS,Electronic Arts,0.19
F1 2011,Racing,PC,Codemasters,0.19
Crysis 2,Action,PC,Electronic Arts,0.74
Need for Speed: Shift 2 Unleashed,Racing,PC,Electronic Arts,0.19
de Blob 2,Platform,PS3,THQ,0.21
SpongeBob SquigglePants 3D,Misc,3DS,THQ,0.19
Ni no Kuni: Wrath of the White Witch,Role-Playing,PS3,Namco Bandai Games,1.55
Inazuma Eleven Strikers 2012 Xtreme,Role-Playing,Wii,Level 5,0.19
SpongeBob's Surf & Skate Roadtrip,Action,X360,THQ,0.19
LEGO Battles: Ninjago,Strategy,DS,Warner Bros. Interactive Entertainment,1.55
uDraw Studio: Instant Artist,Misc,Wii,THQ,0.19
The ICO & Shadow of the Colossus Collection,Adventure,PS3,Sony Computer Entertainment,1.35
Plants vs. Zombies,Strategy,PS3,PopCap Games,0.19
F1 2011,Racing,X360,Codemasters,0.73
Now! That's What I Call Music: Dance & Sing,Misc,Wii,Unknown,0.21
Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,Strategy,DS,Konami Digital Entertainment,0.21
Crysis 2,Action,X360,Electronic Arts,1.35
The Last Story,Role-Playing,Wii,Nintendo,0.68
Rango: The Video Game,Action,PS3,Electronic Arts,0.19
Big League Sports,Sports,X360,Activision,0.21
Brink,Shooter,PS3,Bethesda Softworks,0.74
NASCAR Unleashed,Racing,3DS,Activision,0.19
Sing4: The Hits Edition,Misc,Wii,Crave Entertainment,0.19
Cars 2,Racing,DS,Disney Interactive Studios,1.32
Ace Combat: Assault Horizon,Action,PS3,Namco Bandai Games,0.74
Cabela's Survival: Shadows of Katmai,Sports,PS3,Activision,0.19
Warriors: Legends of Troy,Action,PS3,Tecmo Koei,0.19
Shadows of the Damned,Action,X360,Electronic Arts,0.19
Transformers: Dark of the Moon,Action,3DS,Activision,0.21
Final Fantasy XIII-2,Role-Playing,X360,Square Enix,0.74
Pro Evolution Soccer 2012,Action,Wii,Konami Digital Entertainment,0.21
Family Game Night 4: The Game Show,Misc,Wii,Electronic Arts,0.19
Rage,Shooter,PS3,Bethesda Softworks,1.33
SingStar: Back to the 80s,Misc,PS3,Sony Computer Entertainment,0.21
Frontier Gate,Role-Playing,PSP,Konami Digital Entertainment,0.11
WRC 2: FIA World Rally Championship,Racing,PS3,Ubisoft,0.17
"Warhammer 40,000: Space Marine",Shooter,PC,THQ,0.2
Rayman Origins,Platform,PS3,Ubisoft,1.03
Virtua Tennis 4,Sports,Wii,Sega,0.15
The Witcher 2: Assassins of Kings,Action,PC,Namco Bandai Games,0.96
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Action,DS,THQ,0.12
Self-Defense Training Camp,Sports,X360,Ubisoft,0.12
Deca Sports Extreme,Sports,3DS,Hudson Soft,0.12
Dynasty Warriors 7,Action,PS3,Tecmo Koei,0.92
A.C.E.: Another Century's Episode Portable,Simulation,PSP,Namco Bandai Games,0.12
Grand Knights History,Role-Playing,PSP,Marvelous Interactive,0.13
PilotWings Resort,Simulation,3DS,Nintendo,0.96
Pro Yaky? Spirits 2011,Sports,PSP,Konami Digital Entertainment,0.24
Kung Fu Panda 2,Action,X360,THQ,0.25
Jaws: Ultimate Predator,Action,3DS,Majesco Entertainment,0.12
DreamWorks Super Star Kartz,Racing,PS3,Activision,0.12
Dragon Age II,Action,PC,Electronic Arts,0.64
Ace Combat: Assault Horizon Legacy,Simulation,3DS,Namco Bandai Games,0.24
Everybody Dance,Misc,PS3,Sony Computer Entertainment,0.12
inFAMOUS 2,Action,PS3,Sony Computer Entertainment,1.85
DreamWorks Super Star Kartz,Racing,DS,Activision,0.13
Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,Fighting,PSP,Namco Bandai Games,0.12
Tongari Boushi to Oshare na Mahou Tsukai,Action,DS,Konami Digital Entertainment,0.24
Gungnir: Mayari no Gunshin to Eiyuu Sensou,Role-Playing,PSP,Atlus,0.12
Just Dance Kids 2,Misc,PS3,Ubisoft,0.25
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,Adventure,PSP,Banpresto,0.15
Earth Defense Force 2: Invaders from Planet Space,Action,PSP,D3Publisher,0.14
The Oregon Trail,Simulation,3DS,Crave Entertainment,0.13
Metal Gear Solid: Peace Walker HD Edition,Action,PS3,Konami Digital Entertainment,0.15
Dreamcast Collection,Misc,X360,Sega,0.24
DreamWorks Super Star Kartz,Racing,3DS,Activision,0.12
Fit in Six,Sports,Wii,Ubisoft,0.12
DreamWorks Super Star Kartz,Racing,Wii,Activision,0.15
Homefront,Shooter,PC,THQ,0.24
Bulletstorm,Shooter,X360,Electronic Arts,1.02
Rango: The Video Game,Action,X360,Electronic Arts,0.13
Disney Princess: Enchanting Storybooks,Misc,DS,THQ,0.13
Spider-Man: Edge of Time,Action,3DS,Activision,0.12
Kids Learn Math: A+ Edition,Misc,DS,Unknown,0.15
Hasbro Family Game Night Fun Pack,Misc,Wii,Electronic Arts,0.12
The Cursed Crusade,Action,X360,DTP Entertainment,0.15
The Sims Medieval: Pirates and Nobles,Simulation,PC,Electronic Arts,0.15
Rango: The Video Game,Action,Wii,Electronic Arts,0.14
SpongeBob's Surf & Skate Roadtrip,Action,DS,THQ,0.13
Cars 2,Racing,Wii,Disney Interactive Studios,0.95
Rayman 3D,Platform,3DS,Ubisoft,0.64
NCIS,Adventure,X360,Ubisoft,0.14
Skylanders: Spyro's Adventure,Action,PS3,Activision,0.95
Nickelodeon Dance,Misc,X360,Take-Two Interactive,0.11
Brunswick Pro Bowling,Sports,3DS,Crave Entertainment,0.12
Karaoke Revolution Glee: Volume 3,Misc,X360,Konami Digital Entertainment,0.14
Wipeout 2,Misc,PS3,Activision,0.12
Darkspore,Role-Playing,PC,Electronic Arts,0.12
Kirby: Mass Attack,Platform,DS,Nintendo,1.04
Tiger Woods PGA Tour 12: The Masters,Sports,X360,Electronic Arts,0.63
Wipeout: In The Zone,Misc,X360,Activision,0.92
Brink,Shooter,X360,Bethesda Softworks,1.04
White Knight Chronicles: Origins,Role-Playing,PSP,Sony Computer Entertainment,0.15
Atelier Meruru: Alchemist of Arland 3,Role-Playing,PS3,Nippon Ichi Software,0.24
Power Pro Kun Pocket 14,Sports,DS,Konami Digital Entertainment,0.12
Rango: The Video Game,Action,DS,Electronic Arts,0.12
de Blob 2,Platform,DS,THQ,0.12
Zoobles! Spring to Life!,Misc,DS,Activision,0.14
Terraria,Action,PC,Unknown,0.15
Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,Role-Playing,3DS,Square Enix,0.13
Get Up and Dance,Misc,Wii,O-Games,0.12
Kung-Fu: High Impact,Action,X360,Black Bean Games,0.15
LEGO Pirates of the Caribbean: The Video Game,Action,DS,Disney Interactive Studios,0.96
NASCAR Unleashed,Racing,X360,Activision,0.12
Sengoku Musou 3 Empires,Action,PS3,Tecmo Koei,0.14
After Hours Athletes,Sports,PS3,Sony Computer Entertainment,0.12
Sengoku Basara 3 Utage,Action,Wii,Capcom,0.13
NCAA Football 12,Sports,X360,Electronic Arts,0.99
SOCOM 4: U.S. Navy SEALs,Shooter,PS3,Sony Computer Entertainment,0.9
Tom Clancy's Splinter Cell Trilogy,Action,PS3,Ubisoft,0.12
Skylanders: Spyro's Adventure,Action,X360,Activision,0.97
L.A. Noire: The Complete Edition,Adventure,PC,Take-Two Interactive,0.25
Blackwater,Shooter,X360,505 Games,0.12
Kung Fu Panda 2,Action,Wii,THQ,0.14
Dark Souls,Role-Playing,X360,Namco Bandai Games,1.0
All Kamen Rider: Rider Generation,Action,DS,Namco Bandai Games,0.12
Tiger Woods PGA Tour 12: The Masters,Sports,PS3,Electronic Arts,0.9
Thor: God of Thunder,Action,DS,Sega,0.13
LEGO Pirates of the Caribbean: The Video Game,Action,PS3,Disney Interactive Studios,0.99
The Price is Right: Decades,Misc,Wii,Ubisoft,0.13
Ben 10 Galactic Racing,Racing,Wii,D3Publisher,0.13
Uta no * Prince-Sama: Repeat,Adventure,PSP,Broccoli,0.14
X-Men: Destiny,Action,PS3,Activision,0.25
Victorious: Time to Shine,Action,X360,D3Publisher,0.13
NCIS,Adventure,PS3,Ubisoft,0.13
Petz Puppyz & Kittenz,Misc,DS,Ubisoft,0.13
SBK 2011: FIM Superbike World Championship,Racing,PS3,Black Bean Games,0.14
Dissidia 012: Duodecim Final Fantasy,Fighting,PSP,Square Enix,0.89
Driver: San Francisco,Racing,PS3,Ubisoft,0.98
Twister Mania,Misc,X360,505 Games,0.13
Conduit 2,Shooter,Wii,Sega,0.13
Supremacy MMA,Fighting,PS3,505 Games,0.13
Deepak Chopra's Leela,Misc,X360,THQ,0.13
Kenka Banchou 5: Otoko no Housoku,Action,PSP,Spike,0.14
Spider-Man: Edge of Time,Action,DS,Activision,0.14
Fit in Six,Sports,PS3,Ubisoft,0.13
Cave Story 3D,Platform,3DS,Nippon Ichi Software,0.14
LEGO Star Wars III: The Clone Wars,Action,Wii,LucasArts,1.91
Disney Universe,Action,PS3,Disney Interactive Studios,0.63
Akiba's Trip,Adventure,PSP,Acquire,0.14
Spider-Man: Edge of Time,Action,X360,Activision,0.25
Alice: Madness Returns,Adventure,PC,Electronic Arts,0.12
The Adventures of Tintin: The Game,Action,X360,Ubisoft,0.25
Tamagotchi Collection,Misc,DS,Namco Bandai Games,0.15
Homefront,Shooter,PS3,THQ,0.91
Michael Jackson: The Experience,Misc,X360,Ubisoft,0.88
The Sims 3: Generations,Simulation,PC,Electronic Arts,0.63
Thor: God of Thunder,Action,X360,Sega,0.15
Dynasty Warriors 7,Action,X360,Tecmo Koei,0.24
Monster High: Ghoul Spirit,Misc,DS,THQ,0.96
Sonic Generations,Platform,3DS,Sega,1.01
Green Lantern: Rise of the Manhunters,Action,X360,Warner Bros. Interactive Entertainment,0.13
Macross Triangle Frontier,Action,PSP,Namco Bandai Games,0.12
Nicktoons: MLB,Sports,X360,Take-Two Interactive,0.13
F1 2011,Racing,PSV,Codemasters,0.15
McDROID,Strategy,Wii,Namco Bandai Games,0.12
Thor: God of Thunder,Action,PS3,Sega,0.15
Pac-Man Party 3D,Misc,3DS,Namco Bandai Games,0.15
BlazBlue: Continuum Shift II,Fighting,PSP,PQube,0.13
Puppies 3D,Misc,3DS,Ubisoft,0.13
Portal 2,Shooter,PS3,Valve,1.74
Green Lantern: Rise of the Manhunters,Action,3DS,Warner Bros. Interactive Entertainment,0.13
Cars 2,Racing,PSP,Disney Interactive Studios,0.12
Blazblue: Continuum Shift Extend,Fighting,PSV,PQube,0.12
Puyo Puyo!! 20th Anniversary,Puzzle,3DS,Sega,0.13
Kidou Senshi Gundam: Shin Gihren no Yabou,Strategy,PSP,Namco Bandai Games,0.14
Call of Duty: Modern Warfare 3,Shooter,Wii,Activision,0.89
My Fitness Coach: Club,Sports,PS3,Ubisoft,0.14
Bodycount,Shooter,PS3,Codemasters,0.12
Gundam Memories: Tatakai no Kioku,Action,PSP,Namco Bandai Games,0.12
Just Dance 3,Misc,PS3,Ubisoft,0.63
Imagine: Fashion Designer,Simulation,3DS,Ubisoft,0.13
Black * Rock Shooter: The Game,Role-Playing,PSP,Unknown,0.15
Ben 10 Galactic Racing,Racing,DS,D3Publisher,0.14
Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,X360,Capcom,1.08
Suite PreCure: Melody Collection,Misc,DS,Namco Bandai Games,0.13
To Heart 2: Dungeon Travelers,Adventure,PSP,Aqua Plus,0.11
Senran Kagura: Sh?jo-tachi no Shinei,Action,3DS,Marvelous Interactive,0.16
